"filename", "language", "JSON", "JSON with Comments", "JavaScript", "Markdown", "CSS", "TypeScript", "XML", "Less", "HTML", "comment", "blank", "total"
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\simple-datatables\style.css", "CSS", 0, 0, 0, 0, 143, 0, 0, 0, 0, 2, 29, 174
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\CHANGELOG.md", "Markdown", 0, 0, 0, 2570, 0, 0, 0, 0, 0, 0, 433, 3003
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\README.md", "Markdown", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 33, 72
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\bower.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\composer.json", "JSON", 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 52
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\icons\default\icons.js", "JavaScript", 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 184
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\icons\default\icons.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\icons\default\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\models\dom\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\models\dom\model.js", "JavaScript", 0, 0, 7764, 0, 0, 0, 0, 0, 0, 3, 213, 7980
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\models\dom\model.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\package.json", "JSON", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\advlist\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\advlist\plugin.js", "JavaScript", 0, 0, 237, 0, 0, 0, 0, 0, 0, 3, 14, 254
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\advlist\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\anchor\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\anchor\plugin.js", "JavaScript", 0, 0, 178, 0, 0, 0, 0, 0, 0, 3, 16, 197
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\anchor\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autolink\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autolink\plugin.js", "JavaScript", 0, 0, 210, 0, 0, 0, 0, 0, 0, 3, 16, 229
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autolink\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autoresize\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autoresize\plugin.js", "JavaScript", 0, 0, 143, 0, 0, 0, 0, 0, 0, 3, 12, 158
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autoresize\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autosave\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autosave\plugin.js", "JavaScript", 0, 0, 213, 0, 0, 0, 0, 0, 0, 3, 18, 234
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\autosave\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\charmap\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\charmap\plugin.js", "JavaScript", 0, 0, 1620, 0, 0, 0, 0, 0, 0, 3, 24, 1647
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\charmap\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\code\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\code\plugin.js", "JavaScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 10, 86
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\code\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\codesample\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\codesample\plugin.js", "JavaScript", 0, 0, 2423, 0, 0, 0, 0, 0, 0, 3, 24, 2450
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\codesample\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\directionality\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\directionality\plugin.js", "JavaScript", 0, 0, 353, 0, 0, 0, 0, 0, 0, 3, 29, 385
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\directionality\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\js\emojiimages.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\js\emojiimages.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\js\emojis.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\js\emojis.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\plugin.js", "JavaScript", 0, 0, 555, 0, 0, 0, 0, 0, 0, 3, 26, 584
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\emoticons\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\fullscreen\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\fullscreen\plugin.js", "JavaScript", 0, 0, 1140, 0, 0, 0, 0, 0, 0, 3, 54, 1197
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\fullscreen\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\help\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\help\plugin.js", "JavaScript", 0, 0, 869, 0, 0, 0, 0, 0, 0, 3, 50, 922
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\help\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\image\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\image\plugin.js", "JavaScript", 0, 0, 1453, 0, 0, 0, 0, 0, 0, 3, 33, 1489
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\image\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\importcss\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\importcss\plugin.js", "JavaScript", 0, 0, 326, 0, 0, 0, 0, 0, 0, 3, 16, 345
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\importcss\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\insertdatetime\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\insertdatetime\plugin.js", "JavaScript", 0, 0, 161, 0, 0, 0, 0, 0, 0, 3, 12, 176
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\insertdatetime\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\link\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\link\plugin.js", "JavaScript", 0, 0, 1168, 0, 0, 0, 0, 0, 0, 3, 34, 1205
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\link\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\lists\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\lists\plugin.js", "JavaScript", 0, 0, 1796, 0, 0, 0, 0, 0, 0, 3, 68, 1867
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\lists\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\media\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\media\plugin.js", "JavaScript", 0, 0, 1135, 0, 0, 0, 0, 0, 0, 3, 35, 1173
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\media\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\nonbreaking\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\nonbreaking\plugin.js", "JavaScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 3, 13, 112
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\nonbreaking\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\pagebreak\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\pagebreak\plugin.js", "JavaScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 12, 106
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\pagebreak\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\preview\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\preview\plugin.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\preview\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\quickbars\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\quickbars\plugin.js", "JavaScript", 0, 0, 108, 0, 0, 0, 0, 0, 0, 305, 10, 423
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\quickbars\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\save\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\save\plugin.js", "JavaScript", 0, 0, 103, 0, 0, 0, 0, 0, 0, 3, 13, 119
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\save\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\searchreplace\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\searchreplace\plugin.js", "JavaScript", 0, 0, 1038, 0, 0, 0, 0, 0, 0, 3, 39, 1080
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\searchreplace\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\table\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\table\plugin.js", "JavaScript", 0, 0, 3301, 0, 0, 0, 0, 0, 0, 3, 95, 3399
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\table\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\template\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\template\plugin.js", "JavaScript", 0, 0, 527, 0, 0, 0, 0, 0, 0, 3, 22, 552
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\template\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\visualblocks\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\visualblocks\plugin.js", "JavaScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\visualblocks\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\visualchars\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\visualchars\plugin.js", "JavaScript", 0, 0, 475, 0, 0, 0, 0, 0, 0, 3, 32, 510
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\visualchars\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\wordcount\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\wordcount\plugin.js", "JavaScript", 0, 0, 377, 0, 0, 0, 0, 0, 0, 3, 26, 406
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\plugins\wordcount\plugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\dark\content.css", "CSS", 0, 0, 0, 0, 59, 0, 0, 0, 0, 7, 1, 67
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\dark\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\default\content.css", "CSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 7, 1, 62
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\default\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\document\content.css", "CSS", 0, 0, 0, 0, 59, 0, 0, 0, 0, 7, 1, 67
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\document\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\tinymce-5-dark\content.css", "CSS", 0, 0, 0, 0, 59, 0, 0, 0, 0, 7, 1, 67
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\tinymce-5-dark\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\tinymce-5\content.css", "CSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 7, 1, 62
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\tinymce-5\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\writer\content.css", "CSS", 0, 0, 0, 0, 55, 0, 0, 0, 0, 7, 1, 63
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\content\writer\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\content.css", "CSS", 0, 0, 0, 0, 745, 0, 0, 0, 0, 11, 1, 757
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\content.inline.css", "CSS", 0, 0, 0, 0, 758, 0, 0, 0, 0, 11, 1, 770
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\content.inline.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\skin.css", "CSS", 0, 0, 0, 0, 3096, 0, 0, 0, 0, 16, 1, 3113
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\skin.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\skin.shadowdom.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide-dark\skin.shadowdom.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\content.css", "CSS", 0, 0, 0, 0, 764, 0, 0, 0, 0, 11, 1, 776
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\content.inline.css", "CSS", 0, 0, 0, 0, 758, 0, 0, 0, 0, 11, 1, 770
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\content.inline.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\skin.css", "CSS", 0, 0, 0, 0, 3093, 0, 0, 0, 0, 16, 1, 3110
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\skin.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\skin.shadowdom.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\oxide\skin.shadowdom.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.css", "CSS", 0, 0, 0, 0, 745, 0, 0, 0, 0, 11, 1, 757
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.inline.css", "CSS", 0, 0, 0, 0, 758, 0, 0, 0, 0, 11, 1, 770
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.inline.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.css", "CSS", 0, 0, 0, 0, 3183, 0, 0, 0, 0, 16, 1, 3200
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.shadowdom.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.shadowdom.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5\content.css", "CSS", 0, 0, 0, 0, 764, 0, 0, 0, 0, 11, 1, 776
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5\content.inline.css", "CSS", 0, 0, 0, 0, 758, 0, 0, 0, 0, 11, 1, 770
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5\content.inline.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5\content.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\tinymce\skins\ui\tinymce-5\skin.css", "CSS", 0, 0, 0, 0, 3183, 0, 0, 0, 0, 16, 1, 3200
